sequence_id,sample_id,reenactment_id,sequence_timestamp,set_id,participant_id,level_id,emoji_id,camera_index,perspective,image_sequence_path,timestep,frame_timestamp,frame_path,true_class_id,true_class,predicted_class_id,predicted_class,true_class_probability,predicted_class_probability,correct_at_timestep,correct_final_prediction,probability_anger,probability_disgust,probability_fear,probability_happiness,probability_neutral,probability_sadness,probability_surprise
1700479262241-2-1-3-12-4-1,1700479262241-2-1-3-12-4-1-01,1700479262241-2-1-3-12-4,1700479262241,2,1,3,12,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479262241-2-1-3-12-4-1,1,1700479261281,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479262241-2-1-3-12-4-1/1700479261281-2-1-3-12-4-1.jpg,4,Neutral,4,Neutral,0.501629,0.501629,True,True,0.12521036,0.09066659,0.06930218,0.074960396,0.501629,0.09315204,0.045079406
1700479264139-2-1-3-13-6-0,1700479264139-2-1-3-13-6-0-01,1700479264139-2-1-3-13-6,1700479264139,2,1,3,13,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479264139-2-1-3-13-6-0,1,1700479263175,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479264139-2-1-3-13-6-0/1700479263175-2-1-3-13-6-0.jpg,6,Surprise,4,Neutral,0.06288232,0.44329792,False,True,0.13040146,0.114423856,0.10039587,0.06915418,0.44329792,0.07944442,0.06288232
1700479264139-2-1-3-13-6-1,1700479264139-2-1-3-13-6-1-01,1700479264139-2-1-3-13-6,1700479264139,2,1,3,13,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479264139-2-1-3-13-6-1,1,1700479263175,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479264139-2-1-3-13-6-1/1700479263175-2-1-3-13-6-1.jpg,6,Surprise,4,Neutral,0.051049396,0.50943816,False,True,0.12052462,0.08963251,0.07022674,0.07159782,0.50943816,0.08753078,0.051049396
1700479265444-2-1-3-14-4-0,1700479265444-2-1-3-14-4-0-01,1700479265444-2-1-3-14-4,1700479265444,2,1,3,14,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479265444-2-1-3-14-4-0,1,1700479264913,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479265444-2-1-3-14-4-0/1700479264913-2-1-3-14-4-0.jpg,4,Neutral,4,Neutral,0.43474752,0.43474752,True,True,0.12068009,0.123573825,0.11660109,0.05796628,0.43474752,0.080087274,0.06634395
1700479265444-2-1-3-14-4-1,1700479265444-2-1-3-14-4-1-01,1700479265444-2-1-3-14-4,1700479265444,2,1,3,14,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479265444-2-1-3-14-4-1,1,1700479264913,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479265444-2-1-3-14-4-1/1700479264913-2-1-3-14-4-1.jpg,4,Neutral,4,Neutral,0.5064673,0.5064673,True,True,0.13050492,0.09879236,0.059365533,0.05291271,0.5064673,0.10899788,0.0429593
1700479274174-2-1-3-18-1-0,1700479274174-2-1-3-18-1-0-01,1700479274174-2-1-3-18-1,1700479274174,2,1,3,18,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479274174-2-1-3-18-1-0,1,1700479273212,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479274174-2-1-3-18-1-0/1700479273212-2-1-3-18-1-0.jpg,1,Disgust,3,Happiness,0.018295709,0.9017493,False,True,0.016449748,0.018295709,0.020166347,0.9017493,0.026015861,0.009749556,0.0075735077
1700479274174-2-1-3-18-1-1,1700479274174-2-1-3-18-1-1-01,1700479274174-2-1-3-18-1,1700479274174,2,1,3,18,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479274174-2-1-3-18-1-1,1,1700479273212,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479274174-2-1-3-18-1-1/1700479273212-2-1-3-18-1-1.jpg,1,Disgust,4,Neutral,0.06870856,0.33736163,False,True,0.119847886,0.06870856,0.07641817,0.2924389,0.33736163,0.060324628,0.04490029
1700479276498-2-1-3-19-6-0,1700479276498-2-1-3-19-6-0-01,1700479276498-2-1-3-19-6,1700479276498,2,1,3,19,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479276498-2-1-3-19-6-0,1,1700479275536,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479276498-2-1-3-19-6-0/1700479275536-2-1-3-19-6-0.jpg,6,Surprise,3,Happiness,0.008104915,0.8795973,False,True,0.02129527,0.02618661,0.021880552,0.8795973,0.030215893,0.012719359,0.008104915
1700479276498-2-1-3-19-6-1,1700479276498-2-1-3-19-6-1-01,1700479276498-2-1-3-19-6,1700479276498,2,1,3,19,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479276498-2-1-3-19-6-1,1,1700479275536,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479276498-2-1-3-19-6-1/1700479275536-2-1-3-19-6-1.jpg,6,Surprise,4,Neutral,0.04381648,0.4149863,False,True,0.12754378,0.1220601,0.10012768,0.08895858,0.4149863,0.10250702,0.04381648
1700479278671-2-1-3-20-2-0,1700479278671-2-1-3-20-2-0-01,1700479278671-2-1-3-20-2,1700479278671,2,1,3,20,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479278671-2-1-3-20-2-0,1,1700479277710,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479278671-2-1-3-20-2-0/1700479277710-2-1-3-20-2-0.jpg,2,Fear,2,Fear,0.7862068,0.7862068,True,False,0.013889217,0.049791936,0.7862068,0.034010645,0.02798682,0.017089976,0.07102468
1700479278671-2-1-3-20-2-1,1700479278671-2-1-3-20-2-1-01,1700479278671-2-1-3-20-2,1700479278671,2,1,3,20,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479278671-2-1-3-20-2-1,1,1700479277710,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479278671-2-1-3-20-2-1/1700479277710-2-1-3-20-2-1.jpg,2,Fear,2,Fear,0.79009366,0.79009366,True,True,0.012789402,0.051494423,0.79009366,0.03501985,0.023078974,0.015121427,0.07240225
1700479411435-2-1-4-0-1-0,1700479411435-2-1-4-0-1-0-01,1700479411435-2-1-4-0-1,1700479411435,2,1,4,0,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479411435-2-1-4-0-1-0,1,1700479410824,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479411435-2-1-4-0-1-0/1700479410824-2-1-4-0-1-0.jpg,1,Disgust,1,Disgust,0.5458072,0.5458072,True,False,0.055018857,0.5458072,0.0933392,0.028584808,0.023443263,0.21514319,0.038663432
1700479411435-2-1-4-0-1-1,1700479411435-2-1-4-0-1-1-01,1700479411435-2-1-4-0-1,1700479411435,2,1,4,0,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479411435-2-1-4-0-1-1,1,1700479410824,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479411435-2-1-4-0-1-1/1700479410824-2-1-4-0-1-1.jpg,1,Disgust,1,Disgust,0.3871873,0.3871873,True,False,0.05862081,0.3871873,0.31563592,0.042207416,0.05991188,0.08523164,0.05120505
1700479413527-2-1-4-1-5-0,1700479413527-2-1-4-1-5-0-01,1700479413527-2-1-4-1-5,1700479413527,2,1,4,1,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479413527-2-1-4-1-5-0,1,1700479412589,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479413527-2-1-4-1-5-0/1700479412589-2-1-4-1-5-0.jpg,5,Sadness,4,Neutral,0.099845365,0.51101124,False,True,0.12976705,0.09346318,0.06616002,0.054827332,0.51101124,0.099845365,0.044925768
1700479413527-2-1-4-1-5-1,1700479413527-2-1-4-1-5-1-01,1700479413527-2-1-4-1-5,1700479413527,2,1,4,1,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479413527-2-1-4-1-5-1,1,1700479412589,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479413527-2-1-4-1-5-1/1700479412589-2-1-4-1-5-1.jpg,5,Sadness,5,Sadness,0.3958754,0.3958754,True,True,0.112003244,0.21828954,0.07884412,0.03486592,0.12748335,0.3958754,0.032638468
1700479417615-2-1-4-3-6-0,1700479417615-2-1-4-3-6-0-01,1700479417615-2-1-4-3-6,1700479417615,2,1,4,3,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479417615-2-1-4-3-6-0,1,1700479416647,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479417615-2-1-4-3-6-0/1700479416647-2-1-4-3-6-0.jpg,6,Surprise,4,Neutral,0.0478477,0.49041963,False,True,0.14262436,0.10554956,0.06552791,0.049298238,0.49041963,0.09873261,0.0478477
1700479417615-2-1-4-3-6-1,1700479417615-2-1-4-3-6-1-01,1700479417615-2-1-4-3-6,1700479417615,2,1,4,3,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479417615-2-1-4-3-6-1,1,1700479416647,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479417615-2-1-4-3-6-1/1700479416647-2-1-4-3-6-1.jpg,6,Surprise,4,Neutral,0.038831353,0.5025882,False,True,0.12534183,0.10364568,0.058920126,0.043894507,0.5025882,0.12677836,0.038831353
1700479420641-2-1-4-5-4-0,1700479420641-2-1-4-5-4-0-01,1700479420641-2-1-4-5-4,1700479420641,2,1,4,5,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479420641-2-1-4-5-4-0,1,1700479419669,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479420641-2-1-4-5-4-0/1700479419669-2-1-4-5-4-0.jpg,4,Neutral,4,Neutral,0.463772,0.463772,True,True,0.14044847,0.10661989,0.07104581,0.07333656,0.463772,0.09057751,0.05419985
1700479420641-2-1-4-5-4-1,1700479420641-2-1-4-5-4-1-01,1700479420641-2-1-4-5-4,1700479420641,2,1,4,5,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479420641-2-1-4-5-4-1,1,1700479419669,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700479420641-2-1-4-5-4-1/1700479419669-2-1-4-5-4-1.jpg,4,Neutral,4,Neutral,0.4724005,0.4724005,True,True,0.12911849,0.09757572,0.061788563,0.05710943,0.4724005,0.14806266,0.033944678
1700479422411-2-1-4-6-3-0,1700479422411-2-1-4-6-3-0-01,1700479422411-2-1-4-6-3,1700479422411,2,1,4,6,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700479422411-2-1-4-6-3-0,1,1700479421436,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700479422411-2-1-4-6-3-0/1700479421436-2-1-4-6-3-0.jpg,3,Happiness,4,Neutral,0.05833541,0.47709063,False,True,0.1503876,0.101459704,0.07196715,0.05833541,0.47709063,0.088952094,0.051807407
1700479422411-2-1-4-6-3-1,1700479422411-2-1-4-6-3-1-01,1700479422411-2-1-4-6-3,1700479422411,2,1,4,6,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700479422411-2-1-4-6-3-1,1,1700479421436,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700479422411-2-1-4-6-3-1/1700479421436-2-1-4-6-3-1.jpg,3,Happiness,4,Neutral,0.05072987,0.5199327,False,True,0.12900765,0.099019825,0.05598935,0.05072987,0.5199327,0.1012956,0.04402501
1700479424021-2-1-4-7-0-0,1700479424021-2-1-4-7-0-0-01,1700479424021-2-1-4-7-0,1700479424021,2,1,4,7,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700479424021-2-1-4-7-0-0,1,1700479423109,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700479424021-2-1-4-7-0-0/1700479423109-2-1-4-7-0-0.jpg,0,Anger,4,Neutral,0.1415918,0.49557853,False,False,0.1415918,0.09789916,0.06256678,0.05904589,0.49557853,0.09842236,0.04489548
1700479424021-2-1-4-7-0-1,1700479424021-2-1-4-7-0-1-01,1700479424021-2-1-4-7-0,1700479424021,2,1,4,7,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700479424021-2-1-4-7-0-1,1,1700479423109,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700479424021-2-1-4-7-0-1/1700479423109-2-1-4-7-0-1.jpg,0,Anger,4,Neutral,0.1321236,0.5062162,False,False,0.1321236,0.08497814,0.06364328,0.06931518,0.5062162,0.10276339,0.040960256
1700479426367-2-1-4-8-5-0,1700479426367-2-1-4-8-5-0-01,1700479426367-2-1-4-8-5,1700479426367,2,1,4,8,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479426367-2-1-4-8-5-0,1,1700479425335,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479426367-2-1-4-8-5-0/1700479425335-2-1-4-8-5-0.jpg,5,Sadness,4,Neutral,0.10330324,0.5263604,False,True,0.13492137,0.09237084,0.053467557,0.050453354,0.5263604,0.10330324,0.0391233
1700479426367-2-1-4-8-5-1,1700479426367-2-1-4-8-5-1-01,1700479426367-2-1-4-8-5,1700479426367,2,1,4,8,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479426367-2-1-4-8-5-1,1,1700479425335,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479426367-2-1-4-8-5-1/1700479425335-2-1-4-8-5-1.jpg,5,Sadness,4,Neutral,0.14418663,0.46146196,False,True,0.12978971,0.11186625,0.0693442,0.04557127,0.46146196,0.14418663,0.03777994
1700479427742-2-1-4-9-2-0,1700479427742-2-1-4-9-2-0-01,1700479427742-2-1-4-9-2,1700479427742,2,1,4,9,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479427742-2-1-4-9-2-0,1,1700479426768,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479427742-2-1-4-9-2-0/1700479426768-2-1-4-9-2-0.jpg,2,Fear,4,Neutral,0.06447937,0.47282416,False,True,0.13261011,0.10518553,0.06447937,0.04060293,0.47282416,0.14721772,0.037080184
1700479427742-2-1-4-9-2-1,1700479427742-2-1-4-9-2-1-01,1700479427742-2-1-4-9-2,1700479427742,2,1,4,9,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479427742-2-1-4-9-2-1,1,1700479426768,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479427742-2-1-4-9-2-1/1700479426768-2-1-4-9-2-1.jpg,2,Fear,4,Neutral,0.07819729,0.4707528,False,True,0.13113286,0.10690114,0.07819729,0.060784835,0.4707528,0.100352585,0.051878456
1700479432977-2-1-4-12-1-0,1700479432977-2-1-4-12-1-0-01,1700479432977-2-1-4-12-1,1700479432977,2,1,4,12,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479432977-2-1-4-12-1-0,1,1700479432017,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479432977-2-1-4-12-1-0/1700479432017-2-1-4-12-1-0.jpg,1,Disgust,3,Happiness,0.017002532,0.91626465,False,True,0.014547553,0.017002532,0.01597427,0.91626465,0.02262925,0.008532445,0.0050493507
1700479432977-2-1-4-12-1-1,1700479432977-2-1-4-12-1-1-01,1700479432977-2-1-4-12-1,1700479432977,2,1,4,12,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479432977-2-1-4-12-1-1,1,1700479432017,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479432977-2-1-4-12-1-1/1700479432017-2-1-4-12-1-1.jpg,1,Disgust,3,Happiness,0.08084221,0.36696944,False,True,0.031951945,0.08084221,0.3643639,0.36696944,0.046570502,0.022282053,0.08701995
1700479435090-2-1-4-13-3-0,1700479435090-2-1-4-13-3-0-01,1700479435090-2-1-4-13-3,1700479435090,2,1,4,13,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700479435090-2-1-4-13-3-0,1,1700479434119,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700479435090-2-1-4-13-3-0/1700479434119-2-1-4-13-3-0.jpg,3,Happiness,3,Happiness,0.88231313,0.88231313,True,True,0.021904476,0.030353095,0.019435817,0.88231313,0.026690774,0.013627453,0.0056753196
1700479435090-2-1-4-13-3-1,1700479435090-2-1-4-13-3-1-01,1700479435090-2-1-4-13-3,1700479435090,2,1,4,13,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700479435090-2-1-4-13-3-1,1,1700479434119,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700479435090-2-1-4-13-3-1/1700479434119-2-1-4-13-3-1.jpg,3,Happiness,3,Happiness,0.83153224,0.83153224,True,True,0.025696965,0.03299936,0.037731003,0.83153224,0.041557696,0.014223491,0.016259326
1700479438658-2-1-4-15-1-0,1700479438658-2-1-4-15-1-0-01,1700479438658-2-1-4-15-1,1700479438658,2,1,4,15,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479438658-2-1-4-15-1-0,1,1700479437690,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479438658-2-1-4-15-1-0/1700479437690-2-1-4-15-1-0.jpg,1,Disgust,0,Anger,0.1020162,0.36375535,False,True,0.36375535,0.1020162,0.07549178,0.22566032,0.11608315,0.06731949,0.049673736
1700479438658-2-1-4-15-1-1,1700479438658-2-1-4-15-1-1-01,1700479438658-2-1-4-15-1,1700479438658,2,1,4,15,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479438658-2-1-4-15-1-1,1,1700479437690,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479438658-2-1-4-15-1-1/1700479437690-2-1-4-15-1-1.jpg,1,Disgust,4,Neutral,0.08874145,0.44391432,False,True,0.11908808,0.08874145,0.08993381,0.12325806,0.44391432,0.0815087,0.053555593
1700479442178-2-1-4-17-5-0,1700479442178-2-1-4-17-5-0-01,1700479442178-2-1-4-17-5,1700479442178,2,1,4,17,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479442178-2-1-4-17-5-0,1,1700479441208,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479442178-2-1-4-17-5-0/1700479441208-2-1-4-17-5-0.jpg,5,Sadness,2,Fear,0.038189273,0.5117975,False,True,0.05080801,0.100689456,0.5117975,0.10220108,0.107323535,0.038189273,0.08899116
1700479442178-2-1-4-17-5-1,1700479442178-2-1-4-17-5-1-01,1700479442178-2-1-4-17-5,1700479442178,2,1,4,17,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479442178-2-1-4-17-5-1,1,1700479441208,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479442178-2-1-4-17-5-1/1700479441208-2-1-4-17-5-1.jpg,5,Sadness,2,Fear,0.014206152,0.76088357,False,True,0.012443657,0.0390705,0.76088357,0.035845533,0.025463568,0.014206152,0.11208695
1700479445256-2-1-4-19-6-0,1700479445256-2-1-4-19-6-0-01,1700479445256-2-1-4-19-6,1700479445256,2,1,4,19,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479445256-2-1-4-19-6-0,1,1700479444296,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479445256-2-1-4-19-6-0/1700479444296-2-1-4-19-6-0.jpg,6,Surprise,4,Neutral,0.07224389,0.40127704,False,True,0.12431676,0.08683046,0.07795219,0.16684262,0.40127704,0.07053709,0.07224389
1700479445256-2-1-4-19-6-1,1700479445256-2-1-4-19-6-1-01,1700479445256-2-1-4-19-6,1700479445256,2,1,4,19,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479445256-2-1-4-19-6-1,1,1700479444296,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479445256-2-1-4-19-6-1/1700479444296-2-1-4-19-6-1.jpg,6,Surprise,4,Neutral,0.051048208,0.49028066,False,True,0.12427715,0.087991565,0.06988438,0.09171867,0.49028066,0.084799446,0.051048208
1700479447373-2-1-4-20-5-0,1700479447373-2-1-4-20-5-0-01,1700479447373-2-1-4-20-5,1700479447373,2,1,4,20,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479447373-2-1-4-20-5-0,1,1700479446411,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479447373-2-1-4-20-5-0/1700479446411-2-1-4-20-5-0.jpg,5,Sadness,5,Sadness,0.6862037,0.6862037,True,True,0.08711248,0.12308266,0.022663612,0.019290924,0.040913437,0.6862037,0.020733163
1700479447373-2-1-4-20-5-1,1700479447373-2-1-4-20-5-1-01,1700479447373-2-1-4-20-5,1700479447373,2,1,4,20,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479447373-2-1-4-20-5-1,1,1700479446411,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700479447373-2-1-4-20-5-1/1700479446411-2-1-4-20-5-1.jpg,5,Sadness,5,Sadness,0.63977087,0.63977087,True,True,0.067056574,0.19366825,0.0309057,0.018031532,0.031635575,0.63977087,0.018931508
1700479452800-2-1-4-23-2-0,1700479452800-2-1-4-23-2-0-01,1700479452800-2-1-4-23-2,1700479452800,2,1,4,23,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479452800-2-1-4-23-2-0,1,1700479451827,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479452800-2-1-4-23-2-0/1700479451827-2-1-4-23-2-0.jpg,2,Fear,4,Neutral,0.06359445,0.49146426,False,True,0.14461909,0.10125955,0.06359445,0.0562032,0.49146426,0.095697574,0.047161818
1700479452800-2-1-4-23-2-1,1700479452800-2-1-4-23-2-1-01,1700479452800-2-1-4-23-2,1700479452800,2,1,4,23,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479452800-2-1-4-23-2-1,1,1700479451827,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700479452800-2-1-4-23-2-1/1700479451827-2-1-4-23-2-1.jpg,2,Fear,4,Neutral,0.09039214,0.45144275,False,True,0.12436015,0.12258718,0.09039214,0.059609424,0.45144275,0.096750066,0.054858282
1700479457287-2-1-4-26-1-0,1700479457287-2-1-4-26-1-0-01,1700479457287-2-1-4-26-1,1700479457287,2,1,4,26,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479457287-2-1-4-26-1-0,1,1700479456482,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479457287-2-1-4-26-1-0/1700479456482-2-1-4-26-1-0.jpg,1,Disgust,2,Fear,0.012436974,0.59363675,False,True,0.0050517647,0.012436974,0.59363675,0.014023696,0.01181363,0.008378484,0.3546587
1700479457287-2-1-4-26-1-1,1700479457287-2-1-4-26-1-1-01,1700479457287-2-1-4-26-1,1700479457287,2,1,4,26,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479457287-2-1-4-26-1-1,1,1700479456482,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700479457287-2-1-4-26-1-1/1700479456482-2-1-4-26-1-1.jpg,1,Disgust,2,Fear,0.028451847,0.81999755,False,True,0.007981451,0.028451847,0.81999755,0.02557323,0.017858576,0.010081536,0.09005581
1700479459026-2-1-4-27-6-0,1700479459026-2-1-4-27-6-0-01,1700479459026-2-1-4-27-6,1700479459026,2,1,4,27,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479459026-2-1-4-27-6-0,1,1700479458252,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479459026-2-1-4-27-6-0/1700479458252-2-1-4-27-6-0.jpg,6,Surprise,2,Fear,0.064432435,0.24154209,False,True,0.10902294,0.2389955,0.24154209,0.0666876,0.19244327,0.08687617,0.064432435
1700479459026-2-1-4-27-6-1,1700479459026-2-1-4-27-6-1-01,1700479459026-2-1-4-27-6,1700479459026,2,1,4,27,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479459026-2-1-4-27-6-1,1,1700479458252,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700479459026-2-1-4-27-6-1/1700479458252-2-1-4-27-6-1.jpg,6,Surprise,2,Fear,0.081734315,0.3068006,False,True,0.09257309,0.16691741,0.3068006,0.07865095,0.20730984,0.06601386,0.081734315
1700567688235-2-8-1-0-0-0,1700567688235-2-8-1-0-0-0-01,1700567688235-2-8-1-0-0,1700567688235,2,8,1,0,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700567688235-2-8-1-0-0-0,1,1700567687390,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700567688235-2-8-1-0-0-0/1700567687390-2-8-1-0-0-0.jpg,0,Anger,1,Disgust,0.3118892,0.38523892,False,False,0.3118892,0.38523892,0.040509727,0.020030485,0.020091055,0.19850825,0.023732375
1700567688235-2-8-1-0-0-1,1700567688235-2-8-1-0-0-1-01,1700567688235-2-8-1-0-0,1700567688235,2,8,1,0,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700567688235-2-8-1-0-0-1,1,1700567687390,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700567688235-2-8-1-0-0-1/1700567687390-2-8-1-0-0-1.jpg,0,Anger,1,Disgust,0.09904003,0.72298026,False,False,0.09904003,0.72298026,0.06953294,0.025948197,0.014080726,0.03990265,0.028515238
1700567691497-2-8-1-1-5-0,1700567691497-2-8-1-1-5-0-01,1700567691497-2-8-1-1-5,1700567691497,2,8,1,1,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700567691497-2-8-1-1-5-0,1,1700567690530,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700567691497-2-8-1-1-5-0/1700567690530-2-8-1-1-5-0.jpg,5,Sadness,5,Sadness,0.37380034,0.37380034,True,True,0.1412213,0.3473047,0.05184894,0.021794973,0.03416007,0.37380034,0.029869664
1700567691497-2-8-1-1-5-1,1700567691497-2-8-1-1-5-1-01,1700567691497-2-8-1-1-5,1700567691497,2,8,1,1,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700567691497-2-8-1-1-5-1,1,1700567690530,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700567691497-2-8-1-1-5-1/1700567690530-2-8-1-1-5-1.jpg,5,Sadness,2,Fear,0.084717475,0.30266666,False,True,0.110604435,0.28469706,0.30266666,0.06409054,0.07977646,0.084717475,0.073447384
1700567693686-2-8-1-2-3-0,1700567693686-2-8-1-2-3-0-01,1700567693686-2-8-1-2-3,1700567693686,2,8,1,2,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700567693686-2-8-1-2-3-0,1,1700567692714,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700567693686-2-8-1-2-3-0/1700567692714-2-8-1-2-3-0.jpg,3,Happiness,0,Anger,0.02770739,0.5343201,False,True,0.5343201,0.2133814,0.03939062,0.02770739,0.030335244,0.13233934,0.02252588
