reenactment_id,split,sequence_timestamp,participant_id,level_id,emoji_id,true_label_id,true_label,image,target_emotion,model_probability,label_1,label_2,label_3,success_labeler_1,success_labeler_2,success_labeler_3,agreement,include_in_dataset
1700489875595-0-4-3-10-0,train,1700489875595,4,3,10,0,Anger,1700489875595.png,Anger,0.3737,Anger,Anger,Anger,1,1,1,3,1
1700489877695-0-4-3-11-3,train,1700489877695,4,3,11,3,Happiness,1700489877695.png,Happiness,0.6167,Happiness,Happiness,Happiness,1,1,1,3,1
1700489879925-0-4-3-12-4,train,1700489879925,4,3,12,4,Neutral,1700489879925.png,Neutral,0.396,Neutral,Neutral,Neutral,1,1,1,3,1
1700489881498-0-4-3-13-6,train,1700489881498,4,3,13,6,Surprise,1700489881498.png,Surprise,0.3529,Surprise,Surprise,Surprise,1,1,1,3,1
1700489883738-0-4-3-14-4,train,1700489883738,4,3,14,4,Neutral,1700489883738.png,Neutral,0.4151,Sadness,Neutral,Neutral,0,1,1,2,1
1700489885562-0-4-3-15-5,train,1700489885562,4,3,15,5,Sadness,1700489885562.png,Sadness,0.4317,Sadness,Sadness,Sadness,1,1,1,3,1
1700489888262-0-4-3-16-2,train,1700489888262,4,3,16,2,Fear,1700489888262.png,Fear,0.0462,Surprise,Fear,Fear,0,1,1,2,1
1700489889727-0-4-3-17-3,train,1700489889727,4,3,17,3,Happiness,1700489889727.png,Happiness,0.6013,Happiness,Happiness,Happiness,1,1,1,3,1
1700489892426-0-4-3-18-1,train,1700489892426,4,3,18,1,Disgust,1700489892426.png,Disgust,0.1781,Disgust,Disgust,Disgust,1,1,1,3,1
1700489894153-0-4-3-19-6,train,1700489894153,4,3,19,6,Surprise,1700489894153.png,Surprise,0.4213,Surprise,Surprise,Surprise,1,1,1,3,1
1700490042794-0-4-4-0-1,train,1700490042794,4,4,0,1,Disgust,1700490042794.png,Disgust,0.4312,Disgust,Disgust,Disgust,1,1,1,3,1
1700490043467-0-4-4-1-5,train,1700490043467,4,4,1,5,Sadness,1700490043467.png,Sadness,0.5078,Sadness,Sadness,Sadness,1,1,1,3,1
1700490046162-0-4-4-2-4,train,1700490046162,4,4,2,4,Neutral,1700490046162.png,Neutral,0.3705,Sadness,Neutral,Neutral,0,1,1,2,1
1700490047789-0-4-4-3-6,train,1700490047789,4,4,3,6,Surprise,1700490047789.png,Surprise,0.8073,Surprise,Surprise,Surprise,1,1,1,3,1
1700490049560-0-4-4-4-4,train,1700490049560,4,4,4,4,Neutral,1700490049560.png,Neutral,0.416,Neutral,Neutral,Neutral,1,1,1,3,1
1700490050975-0-4-4-5-4,train,1700490050975,4,4,5,4,Neutral,1700490050975.png,Neutral,0.4028,Neutral,Neutral,Neutral,1,1,1,3,1
1700490052802-0-4-4-6-3,train,1700490052802,4,4,6,3,Happiness,1700490052802.png,Happiness,0.7567,Happiness,Happiness,Happiness,1,1,1,3,1
1700490055922-0-4-4-8-5,train,1700490055922,4,4,8,5,Sadness,1700490055922.png,Sadness,0.4264,Sadness,Sadness,Surprise,1,1,0,2,1
1700490058429-0-4-4-9-2,train,1700490058429,4,4,9,2,Fear,1700490058429.png,Fear,0.2617,Surprise,Fear,Fear,0,1,1,2,1
1700490061672-0-4-4-11-3,train,1700490061672,4,4,11,3,Happiness,1700490061672.png,Happiness,0.7398,Happiness,Happiness,Happiness,1,1,1,3,1
1700490063437-0-4-4-12-1,train,1700490063437,4,4,12,1,Disgust,1700490063437.png,Disgust,0.3956,Disgust,Disgust,Disgust,1,1,1,3,1
1700490065224-0-4-4-13-3,train,1700490065224,4,4,13,3,Happiness,1700490065224.png,Happiness,0.7895,Happiness,Happiness,Happiness,1,1,1,3,1
1700490066629-0-4-4-14-0,train,1700490066629,4,4,14,0,Anger,1700490066629.png,Anger,0.2028,Neutral,Anger,Anger,0,1,1,2,1
1700490068842-0-4-4-15-1,train,1700490068842,4,4,15,1,Disgust,1700490068842.png,Disgust,0.6576,Disgust,Disgust,Disgust,1,1,1,3,1
1700490072127-0-4-4-17-5,train,1700490072127,4,4,17,5,Sadness,1700490072127.png,Sadness,0.4383,Sadness,Sadness,Sadness,1,1,1,3,1
1700490074050-0-4-4-18-4,train,1700490074050,4,4,18,4,Neutral,1700490074050.png,Neutral,0.3586,Neutral,Neutral,Neutral,1,1,1,3,1
1700490075897-0-4-4-19-6,train,1700490075897,4,4,19,6,Surprise,1700490075897.png,Surprise,0.4587,Surprise,Surprise,Surprise,1,1,1,3,1
1700490076928-0-4-4-20-5,train,1700490076928,4,4,20,5,Sadness,1700490076928.png,Sadness,0.4723,Sadness,Sadness,Sadness,1,1,1,3,1
1700490079381-0-4-4-21-6,train,1700490079381,4,4,21,6,Surprise,1700490079381.png,Surprise,0.7142,Surprise,Surprise,Surprise,1,1,1,3,1
1700490080899-0-4-4-22-0,train,1700490080899,4,4,22,0,Anger,1700490080899.png,Anger,0.4303,Sadness,Anger,Anger,0,1,1,2,1
1700490082831-0-4-4-23-2,train,1700490082831,4,4,23,2,Fear,1700490082831.png,Fear,0.0518,Surprise,Fear,Fear,0,1,1,2,1
1700490084295-0-4-4-24-3,train,1700490084295,4,4,24,3,Happiness,1700490084295.png,Happiness,0.3137,Happiness,Happiness,Happiness,1,1,1,3,1
1700490086566-0-4-4-25-2,train,1700490086566,4,4,25,2,Fear,1700490086566.png,Fear,0.0393,Surprise,Fear,Fear,0,1,1,2,1
1700490088390-0-4-4-26-1,train,1700490088390,4,4,26,1,Disgust,1700490088390.png,Disgust,0.2993,Disgust,Disgust,Disgust,1,1,1,3,1
1700490090087-0-4-4-27-6,train,1700490090087,4,4,27,6,Surprise,1700490090087.png,Surprise,0.7356,Surprise,Surprise,Surprise,1,1,1,3,1
1700491410885-1-5-1-0-0,validation,1700491410885,5,1,0,0,Anger,1700491410885.png,Anger,0.538,Anger,Anger,Anger,1,1,1,3,1
1700491414884-1-5-1-1-5,validation,1700491414884,5,1,1,5,Sadness,1700491414884.png,Sadness,0.4562,Sadness,Sadness,Disgust,1,1,0,2,1
1700491418662-1-5-1-3-0,validation,1700491418662,5,1,3,0,Anger,1700491418662.png,Anger,0.421,Anger,Anger,Anger,1,1,1,3,1
1700491424133-1-5-1-5-5,validation,1700491424133,5,1,5,5,Sadness,1700491424133.png,Sadness,0.3323,Sadness,Sadness,Sadness,1,1,1,3,1
1700491426514-1-5-1-6-3,validation,1700491426514,5,1,6,3,Happiness,1700491426514.png,Happiness,0.9318,Happiness,Happiness,Happiness,1,1,1,3,1
1700491432012-1-5-1-8-3,validation,1700491432012,5,1,8,3,Happiness,1700491432012.png,Happiness,0.9632,Happiness,Happiness,Happiness,1,1,1,3,1
1700491500091-1-5-2-0-4,validation,1700491500091,5,2,0,4,Neutral,1700491500091.png,Neutral,0.4739,Neutral,Neutral,Neutral,1,1,1,3,1
1700491502988-1-5-2-1-1,validation,1700491502988,5,2,1,1,Disgust,1700491502988.png,Disgust,0.9506,Disgust,Disgust,Disgust,1,1,1,3,1
1700491504922-1-5-2-2-6,validation,1700491504922,5,2,2,6,Surprise,1700491504922.png,Surprise,0.8551,Surprise,Fear,Surprise,1,0,1,2,1
1700491508000-1-5-2-3-2,validation,1700491508000,5,2,3,2,Fear,1700491508000.png,Fear,0.792,Fear,Fear,Disgust,1,1,0,2,1
1700491509590-1-5-2-4-1,validation,1700491509590,5,2,4,1,Disgust,1700491509590.png,Disgust,0.9584,Disgust,Disgust,Disgust,1,1,1,3,1
1700491512412-1-5-2-5-1,validation,1700491512412,5,2,5,1,Disgust,1700491512412.png,Disgust,0.8917,Sadness,Disgust,Disgust,0,1,1,2,1
1700491518328-1-5-2-7-4,validation,1700491518328,5,2,7,4,Neutral,1700491518328.png,Neutral,0.4007,Neutral,Neutral,Neutral,1,1,1,3,1
1700491520068-1-5-2-8-6,validation,1700491520068,5,2,8,6,Surprise,1700491520068.png,Surprise,0.7971,Surprise,Surprise,Surprise,1,1,1,3,1
1700491522758-1-5-2-9-6,validation,1700491522758,5,2,9,6,Surprise,1700491522758.png,Surprise,0.8789,Surprise,Surprise,Fear,1,1,0,2,1
1700491527628-1-5-2-11-4,validation,1700491527628,5,2,11,4,Neutral,1700491527628.png,Neutral,0.4564,Neutral,Neutral,Neutral,1,1,1,3,1
1700491615944-1-5-3-1-1,validation,1700491615944,5,3,1,1,Disgust,1700491615944.png,Disgust,0.9094,Disgust,Disgust,Disgust,1,1,1,3,1
1700491618203-1-5-3-2-0,validation,1700491618203,5,3,2,0,Anger,1700491618203.png,Anger,0.4731,Anger,Anger,Anger,1,1,1,3,1
1700491620433-1-5-3-3-6,validation,1700491620433,5,3,3,6,Surprise,1700491620433.png,Surprise,0.7188,Surprise,Surprise,Surprise,1,1,1,3,1
1700491622476-1-5-3-4-3,validation,1700491622476,5,3,4,3,Happiness,1700491622476.png,Happiness,0.9795,Happiness,Happiness,Happiness,1,1,1,3,1
1700491625143-1-5-3-5-2,validation,1700491625143,5,3,5,2,Fear,1700491625143.png,Fear,0.7226,Fear,Fear,Fear,1,1,1,3,1
1700491627937-1-5-3-7-5,validation,1700491627937,5,3,7,5,Sadness,1700491627937.png,Sadness,0.2033,Sadness,Sadness,Disgust,1,1,0,2,1
1700491630998-1-5-3-8-0,validation,1700491630998,5,3,8,0,Anger,1700491630998.png,Anger,0.2818,Neutral,Anger,Anger,0,1,1,2,1
1700491632381-1-5-3-9-1,validation,1700491632381,5,3,9,1,Disgust,1700491632381.png,Disgust,0.9702,Disgust,Disgust,Disgust,1,1,1,3,1
1700491636900-1-5-3-11-3,validation,1700491636900,5,3,11,3,Happiness,1700491636900.png,Happiness,0.9357,Happiness,Happiness,Happiness,1,1,1,3,1
1700491640564-1-5-3-13-6,validation,1700491640564,5,3,13,6,Surprise,1700491640564.png,Surprise,0.7462,Surprise,Fear,Surprise,1,0,1,2,1
1700491642205-1-5-3-14-4,validation,1700491642205,5,3,14,4,Neutral,1700491642205.png,Neutral,0.5224,Neutral,Neutral,Neutral,1,1,1,3,1
1700491646962-1-5-3-16-2,validation,1700491646962,5,3,16,2,Fear,1700491646962.png,Fear,0.8388,Fear,Fear,Fear,1,1,1,3,1
1700491648470-1-5-3-17-3,validation,1700491648470,5,3,17,3,Happiness,1700491648470.png,Happiness,0.9557,Happiness,Happiness,Happiness,1,1,1,3,1
1700491650295-1-5-3-18-1,validation,1700491650295,5,3,18,1,Disgust,1700491650295.png,Disgust,0.9213,Disgust,Disgust,Disgust,1,1,1,3,1
1700491655095-1-5-3-20-2,validation,1700491655095,5,3,20,2,Fear,1700491655095.png,Fear,0.7058,Fear,Fear,Disgust,1,1,0,2,1
1700491790127-1-5-4-0-1,validation,1700491790127,5,4,0,1,Disgust,1700491790127.png,Disgust,0.8651,Disgust,Disgust,Disgust,1,1,1,3,1
1700491791918-1-5-4-1-5,validation,1700491791918,5,4,1,5,Sadness,1700491791918.png,Sadness,0.32,Sadness,Sadness,Anger,1,1,0,2,1
1700491793991-1-5-4-2-4,validation,1700491793991,5,4,2,4,Neutral,1700491793991.png,Neutral,0.3955,Neutral,Neutral,Neutral,1,1,1,3,1
1700491795424-1-5-4-3-6,validation,1700491795424,5,4,3,6,Surprise,1700491795424.png,Surprise,0.8356,Surprise,Surprise,Surprise,1,1,1,3,1
1700491797265-1-5-4-4-4,validation,1700491797265,5,4,4,4,Neutral,1700491797265.png,Neutral,0.441,Neutral,Neutral,Neutral,1,1,1,3,1
1700491799550-1-5-4-5-4,validation,1700491799550,5,4,5,4,Neutral,1700491799550.png,Neutral,0.5109,Neutral,Neutral,Neutral,1,1,1,3,1
1700491802418-1-5-4-7-0,validation,1700491802418,5,4,7,0,Anger,1700491802418.png,Anger,0.2407,Disgust,Anger,Anger,0,1,1,2,1
1700491804087-1-5-4-8-5,validation,1700491804087,5,4,8,5,Sadness,1700491804087.png,Sadness,0.4961,Fear,Sadness,Sadness,0,1,1,2,1
1700491807581-1-5-4-10-0,validation,1700491807581,5,4,10,0,Anger,1700491807581.png,Anger,0.3331,Anger,Anger,Anger,1,1,1,3,1
1700491809351-1-5-4-11-3,validation,1700491809351,5,4,11,3,Happiness,1700491809351.png,Happiness,0.8918,Happiness,Happiness,Happiness,1,1,1,3,1
1700491811175-1-5-4-12-1,validation,1700491811175,5,4,12,1,Disgust,1700491811175.png,Disgust,0.945,Disgust,Disgust,Disgust,1,1,1,3,1
1700491813190-1-5-4-13-3,validation,1700491813190,5,4,13,3,Happiness,1700491813190.png,Happiness,0.9693,Happiness,Happiness,Happiness,1,1,1,3,1
1700491814844-1-5-4-14-0,validation,1700491814844,5,4,14,0,Anger,1700491814844.png,Anger,0.3606,Anger,Anger,Anger,1,1,1,3,1
1700491818051-1-5-4-16-2,validation,1700491818051,5,4,16,2,Fear,1700491818051.png,Fear,0.7403,Disgust,Fear,Fear,0,1,1,2,1
1700491820637-1-5-4-17-5,validation,1700491820637,5,4,17,5,Sadness,1700491820637.png,Sadness,0.4686,Sadness,Sadness,Anger,1,1,0,2,1
1700491825430-1-5-4-20-5,validation,1700491825430,5,4,20,5,Sadness,1700491825430.png,Sadness,0.3274,Sadness,Sadness,Sadness,1,1,1,3,1
1700491826720-1-5-4-21-6,validation,1700491826720,5,4,21,6,Surprise,1700491826720.png,Surprise,0.7619,Surprise,Surprise,Fear,1,1,0,2,1
1700491829230-1-5-4-22-0,validation,1700491829230,5,4,22,0,Anger,1700491829230.png,Anger,0.3621,Neutral,Anger,Anger,0,1,1,2,1
1700491834563-1-5-4-25-2,validation,1700491834563,5,4,25,2,Fear,1700491834563.png,Fear,0.4534,Fear,Fear,Fear,1,1,1,3,1
1700496706993-1-6-1-0-0,validation,1700496706993,6,1,0,0,Anger,1700496706993.png,Anger,0.5074,Anger,Anger,Anger,1,1,1,3,1
1700496712574-1-6-1-2-3,validation,1700496712574,6,1,2,3,Happiness,1700496712574.png,Happiness,0.8499,Happiness,Happiness,Happiness,1,1,1,3,1
1700496714816-1-6-1-3-0,validation,1700496714816,6,1,3,0,Anger,1700496714816.png,Anger,0.5081,Anger,Anger,Anger,1,1,1,3,1
1700496716876-1-6-1-4-0,validation,1700496716876,6,1,4,0,Anger,1700496716876.png,Anger,0.4728,Anger,Anger,Anger,1,1,1,3,1
1700496726497-1-6-1-8-3,validation,1700496726497,6,1,8,3,Happiness,1700496726497.png,Happiness,0.9619,Happiness,Happiness,Happiness,1,1,1,3,1
1700496793977-1-6-2-0-4,validation,1700496793977,6,2,0,4,Neutral,1700496793977.png,Neutral,0.3719,Neutral,Neutral,Neutral,1,1,1,3,1
1700496796273-1-6-2-1-1,validation,1700496796273,6,2,1,1,Disgust,1700496796273.png,Disgust,0.929,Fear,Disgust,Disgust,0,1,1,2,1
1700496798831-1-6-2-2-6,validation,1700496798831,6,2,2,6,Surprise,1700496798831.png,Surprise,0.8362,Surprise,Surprise,Surprise,1,1,1,3,1
1700496800866-1-6-2-3-2,validation,1700496800866,6,2,3,2,Fear,1700496800866.png,Fear,0.8957,Surprise,Fear,Fear,0,1,1,2,1
1700496803832-1-6-2-4-1,validation,1700496803832,6,2,4,1,Disgust,1700496803832.png,Disgust,0.961,Disgust,Disgust,Disgust,1,1,1,3,1
1700496806559-1-6-2-5-1,validation,1700496806559,6,2,5,1,Disgust,1700496806559.png,Disgust,0.4951,Surprise,Disgust,Disgust,0,1,1,2,1
1700496811015-1-6-2-7-4,validation,1700496811015,6,2,7,4,Neutral,1700496811015.png,Neutral,0.3474,Neutral,Neutral,Neutral,1,1,1,3,1
1700496819284-1-6-2-10-2,validation,1700496819284,6,2,10,2,Fear,1700496819284.png,Fear,0.7608,Fear,Fear,Fear,1,1,1,3,1
1700496821331-1-6-2-11-4,validation,1700496821331,6,2,11,4,Neutral,1700496821331.png,Neutral,0.2742,Neutral,Neutral,Neutral,1,1,1,3,1
1700496916406-1-6-3-0-4,validation,1700496916406,6,3,0,4,Neutral,1700496916406.png,Neutral,0.2973,Neutral,Neutral,Neutral,1,1,1,3,1
1700496918574-1-6-3-1-1,validation,1700496918574,6,3,1,1,Disgust,1700496918574.png,Disgust,0.0582,Sadness,Disgust,Disgust,0,1,1,2,1
1700496922484-1-6-3-3-6,validation,1700496922484,6,3,3,6,Surprise,1700496922484.png,Surprise,0.8144,Surprise,Surprise,Surprise,1,1,1,3,1
1700496924776-1-6-3-4-3,validation,1700496924776,6,3,4,3,Happiness,1700496924776.png,Happiness,0.9578,Happiness,Happiness,Happiness,1,1,1,3,1
1700496927077-1-6-3-5-2,validation,1700496927077,6,3,5,2,Fear,1700496927077.png,Fear,0.5083,Fear,Fear,Disgust,1,1,0,2,1
1700496928044-1-6-3-6-5,validation,1700496928044,6,3,6,5,Sadness,1700496928044.png,Sadness,0.4032,Neutral,Sadness,Sadness,0,1,1,2,1
1700496930909-1-6-3-7-5,validation,1700496930909,6,3,7,5,Sadness,1700496930909.png,Sadness,0.4221,Sadness,Sadness,Anger,1,1,0,2,1
1700496936841-1-6-3-10-0,validation,1700496936841,6,3,10,0,Anger,1700496936841.png,Anger,0.3267,Anger,Anger,Anger,1,1,1,3,1
1700496938747-1-6-3-11-3,validation,1700496938747,6,3,11,3,Happiness,1700496938747.png,Happiness,0.7275,Happiness,Happiness,Happiness,1,1,1,3,1
1700496945235-1-6-3-14-4,validation,1700496945235,6,3,14,4,Neutral,1700496945235.png,Neutral,0.3166,Neutral,Sadness,Neutral,1,0,1,2,1
1700496949437-1-6-3-16-2,validation,1700496949437,6,3,16,2,Fear,1700496949437.png,Fear,0.6761,Fear,Fear,Disgust,1,1,0,2,1
1700496951478-1-6-3-17-3,validation,1700496951478,6,3,17,3,Happiness,1700496951478.png,Happiness,0.9395,Happiness,Happiness,Happiness,1,1,1,3,1
1700496952599-1-6-3-18-1,validation,1700496952599,6,3,18,1,Disgust,1700496952599.png,Disgust,0.6221,Disgust,Disgust,Disgust,1,1,1,3,1
1700496954901-1-6-3-19-6,validation,1700496954901,6,3,19,6,Surprise,1700496954901.png,Surprise,0.9129,Surprise,Surprise,Surprise,1,1,1,3,1
1700497094126-1-6-4-2-4,validation,1700497094126,6,4,2,4,Neutral,1700497094126.png,Neutral,0.3478,Neutral,Neutral,Neutral,1,1,1,3,1
1700497095964-1-6-4-3-6,validation,1700497095964,6,4,3,6,Surprise,1700497095964.png,Surprise,0.8768,Surprise,Surprise,Surprise,1,1,1,3,1
1700497099202-1-6-4-5-4,validation,1700497099202,6,4,5,4,Neutral,1700497099202.png,Neutral,0.2161,Neutral,Neutral,Neutral,1,1,1,3,1
1700497103064-1-6-4-7-0,validation,1700497103064,6,4,7,0,Anger,1700497103064.png,Anger,0.2747,Sadness,Anger,Anger,0,1,1,2,1
1700497104598-1-6-4-8-5,validation,1700497104598,6,4,8,5,Sadness,1700497104598.png,Sadness,0.4748,Sadness,Sadness,Sadness,1,1,1,3,1
1700497106379-1-6-4-9-2,validation,1700497106379,6,4,9,2,Fear,1700497106379.png,Fear,0.7094,Surprise,Fear,Fear,0,1,1,2,1
1700497107393-1-6-4-10-0,validation,1700497107393,6,4,10,0,Anger,1700497107393.png,Anger,0.4241,Sadness,Anger,Anger,0,1,1,2,1
1700497109218-1-6-4-11-3,validation,1700497109218,6,4,11,3,Happiness,1700497109218.png,Happiness,0.5282,Happiness,Happiness,Happiness,1,1,1,3,1
1700497111362-1-6-4-12-1,validation,1700497111362,6,4,12,1,Disgust,1700497111362.png,Disgust,0.9335,Disgust,Disgust,Disgust,1,1,1,3,1
1700497114611-1-6-4-14-0,validation,1700497114611,6,4,14,0,Anger,1700497114611.png,Anger,0.4817,Sadness,Anger,Anger,0,1,1,2,1
1700497118520-1-6-4-16-2,validation,1700497118520,6,4,16,2,Fear,1700497118520.png,Fear,0.5466,Surprise,Fear,Fear,0,1,1,2,1
1700497120522-1-6-4-17-5,validation,1700497120522,6,4,17,5,Sadness,1700497120522.png,Sadness,0.5613,Sadness,Sadness,Sadness,1,1,1,3,1
1700497124116-1-6-4-19-6,validation,1700497124116,6,4,19,6,Surprise,1700497124116.png,Surprise,0.9003,Surprise,Surprise,Surprise,1,1,1,3,1
1700497125118-1-6-4-20-5,validation,1700497125118,6,4,20,5,Sadness,1700497125118.png,Sadness,0.4876,Sadness,Sadness,Sadness,1,1,1,3,1
1700497127301-1-6-4-21-6,validation,1700497127301,6,4,21,6,Surprise,1700497127301.png,Surprise,0.8859,Surprise,Surprise,Surprise,1,1,1,3,1
1700497129100-1-6-4-22-0,validation,1700497129100,6,4,22,0,Anger,1700497129100.png,Anger,0.5323,Sadness,Anger,Anger,0,1,1,2,1
1700497130577-1-6-4-23-2,validation,1700497130577,6,4,23,2,Fear,1700497130577.png,Fear,0.6306,Fear,Fear,Fear,1,1,1,3,1
1700497131969-1-6-4-24-3,validation,1700497131969,6,4,24,3,Happiness,1700497131969.png,Happiness,0.5357,Happiness,Happiness,Happiness,1,1,1,3,1
1700497137301-1-6-4-27-6,validation,1700497137301,6,4,27,6,Surprise,1700497137301.png,Surprise,0.8677,Surprise,Surprise,Surprise,1,1,1,3,1
1700567688235-2-8-1-0-0,test,1700567688235,8,1,0,0,Anger,1700567688235.png,Anger,0.9671,Anger,Anger,Anger,1,1,1,3,1
1700567691497-2-8-1-1-5,test,1700567691497,8,1,1,5,Sadness,1700567691497.png,Sadness,0.6247,Sadness,Sadness,Sadness,1,1,1,3,1
1700567693686-2-8-1-2-3,test,1700567693686,8,1,2,3,Happiness,1700567693686.png,Happiness,0.9453,Happiness,Happiness,Happiness,1,1,1,3,1
1700567695958-2-8-1-3-0,test,1700567695958,8,1,3,0,Anger,1700567695958.png,Anger,0.9719,Anger,Anger,Anger,1,1,1,3,1
1700567698824-2-8-1-4-0,test,1700567698824,8,1,4,0,Anger,1700567698824.png,Anger,0.9825,Anger,Anger,Anger,1,1,1,3,1
1700567702985-2-8-1-6-3,test,1700567702985,8,1,6,3,Happiness,1700567702985.png,Happiness,0.3531,Happiness,Happiness,Happiness,1,1,1,3,1
1700567706828-2-8-1-7-5,test,1700567706828,8,1,7,5,Sadness,1700567706828.png,Sadness,0.5659,Anger,Sadness,Sadness,0,1,1,2,1
1700567708570-2-8-1-8-3,test,1700567708570,8,1,8,3,Happiness,1700567708570.png,Happiness,0.908,Happiness,Happiness,Happiness,1,1,1,3,1
1700567787758-2-8-2-1-1,test,1700567787758,8,2,1,1,Disgust,1700567787758.png,Disgust,0.8639,Fear,Disgust,Disgust,0,1,1,2,1
1700567790485-2-8-2-2-6,test,1700567790485,8,2,2,6,Surprise,1700567790485.png,Surprise,0.7982,Surprise,Surprise,Surprise,1,1,1,3,1
1700567792669-2-8-2-3-2,test,1700567792669,8,2,3,2,Fear,1700567792669.png,Fear,0.1987,Fear,Fear,Fear,1,1,1,3,1
1700567795123-2-8-2-4-1,test,1700567795123,8,2,4,1,Disgust,1700567795123.png,Disgust,0.9783,Fear,Disgust,Disgust,0,1,1,2,1
1700567799982-2-8-2-6-2,test,1700567799982,8,2,6,2,Fear,1700567799982.png,Fear,0.8212,Fear,Fear,Fear,1,1,1,3,1
1700567803057-2-8-2-7-4,test,1700567803057,8,2,7,4,Neutral,1700567803057.png,Neutral,0.4787,Neutral,Neutral,Neutral,1,1,1,3,1
1700567804174-2-8-2-8-6,test,1700567804174,8,2,8,6,Surprise,1700567804174.png,Surprise,0.754,Surprise,Surprise,Surprise,1,1,1,3,1
1700567807289-2-8-2-9-6,test,1700567807289,8,2,9,6,Surprise,1700567807289.png,Surprise,0.8032,Surprise,Surprise,Surprise,1,1,1,3,1
1700567809324-2-8-2-10-2,test,1700567809324,8,2,10,2,Fear,1700567809324.png,Fear,0.1681,Surprise,Fear,Fear,0,1,1,2,1
1700567812479-2-8-2-11-4,test,1700567812479,8,2,11,4,Neutral,1700567812479.png,Neutral,0.4538,Neutral,Neutral,Neutral,1,1,1,3,1
1700567902030-2-8-3-0-4,test,1700567902030,8,3,0,4,Neutral,1700567902030.png,Neutral,0.5328,Neutral,Neutral,Neutral,1,1,1,3,1
1700567903352-2-8-3-1-1,test,1700567903352,8,3,1,1,Disgust,1700567903352.png,Disgust,0.1058,Fear,Disgust,Disgust,0,1,1,2,1
1700567906760-2-8-3-2-0,test,1700567906760,8,3,2,0,Anger,1700567906760.png,Anger,0.9742,Anger,Anger,Anger,1,1,1,3,1
1700567907954-2-8-3-3-6,test,1700567907954,8,3,3,6,Surprise,1700567907954.png,Surprise,0.7375,Surprise,Surprise,Surprise,1,1,1,3,1
1700567911689-2-8-3-5-2,test,1700567911689,8,3,5,2,Fear,1700567911689.png,Fear,0.3761,Surprise,Fear,Fear,0,1,1,2,1
1700567914515-2-8-3-6-5,test,1700567914515,8,3,6,5,Sadness,1700567914515.png,Sadness,0.67,Sadness,Sadness,Sadness,1,1,1,3,1
1700567916813-2-8-3-7-5,test,1700567916813,8,3,7,5,Sadness,1700567916813.png,Sadness,0.6261,Sadness,Sadness,Sadness,1,1,1,3,1
1700567918385-2-8-3-8-0,test,1700567918385,8,3,8,0,Anger,1700567918385.png,Anger,0.9722,Anger,Anger,Anger,1,1,1,3,1
1700567920333-2-8-3-9-1,test,1700567920333,8,3,9,1,Disgust,1700567920333.png,Disgust,0.9744,Disgust,Disgust,Disgust,1,1,1,3,1
1700567922812-2-8-3-10-0,test,1700567922812,8,3,10,0,Anger,1700567922812.png,Anger,0.9592,Anger,Anger,Anger,1,1,1,3,1
1700567926584-2-8-3-12-4,test,1700567926584,8,3,12,4,Neutral,1700567926584.png,Neutral,0.4984,Neutral,Neutral,Neutral,1,1,1,3,1
1700567928618-2-8-3-13-6,test,1700567928618,8,3,13,6,Surprise,1700567928618.png,Surprise,0.7881,Surprise,Surprise,Surprise,1,1,1,3,1
1700567932221-2-8-3-15-5,test,1700567932221,8,3,15,5,Sadness,1700567932221.png,Sadness,0.5685,Sadness,Sadness,Sadness,1,1,1,3,1
1700567934618-2-8-3-16-2,test,1700567934618,8,3,16,2,Fear,1700567934618.png,Fear,0.5277,Fear,Fear,Fear,1,1,1,3,1
1700567938373-2-8-3-18-1,test,1700567938373,8,3,18,1,Disgust,1700567938373.png,Disgust,0.9656,Disgust,Disgust,Disgust,1,1,1,3,1
1700567942412-2-8-3-20-2,test,1700567942412,8,3,20,2,Fear,1700567942412.png,Fear,0.7446,Surprise,Fear,Fear,0,1,1,2,1
1700568075798-2-8-4-0-1,test,1700568075798,8,4,0,1,Disgust,1700568075798.png,Disgust,0.9211,Fear,Disgust,Disgust,0,1,1,2,1
1700568077758-2-8-4-1-5,test,1700568077758,8,4,1,5,Sadness,1700568077758.png,Sadness,0.6147,Disgust,Sadness,Sadness,0,1,1,2,1
1700568081350-2-8-4-3-6,test,1700568081350,8,4,3,6,Surprise,1700568081350.png,Surprise,0.7848,Surprise,Surprise,Surprise,1,1,1,3,1
1700568082939-2-8-4-4-4,test,1700568082939,8,4,4,4,Neutral,1700568082939.png,Neutral,0.4552,Neutral,Neutral,Neutral,1,1,1,3,1
1700568086128-2-8-4-6-3,test,1700568086128,8,4,6,3,Happiness,1700568086128.png,Happiness,0.8439,Happiness,Happiness,Happiness,1,1,1,3,1
1700568088202-2-8-4-7-0,test,1700568088202,8,4,7,0,Anger,1700568088202.png,Anger,0.9779,Anger,Anger,Anger,1,1,1,3,1
1700568090919-2-8-4-9-2,test,1700568090919,8,4,9,2,Fear,1700568090919.png,Fear,0.2651,Surprise,Fear,Fear,0,1,1,2,1
1700568092978-2-8-4-10-0,test,1700568092978,8,4,10,0,Anger,1700568092978.png,Anger,0.9708,Anger,Anger,Anger,1,1,1,3,1
